order_id,user_id,order_date,status,gross_amount,credit,currency,channel
O01422,U0226,08-07-2026,delivered,4.99,0,USD,web
O01380,U0042,28-09-2025,shipped,315.09,0,INR,web
O01361,U0153,24-02-2026,cancelled,1803.16,180.32,INR,ios
O00887,U0060,14-02-2026,placed,816.63,0,INR,android
O01503,U0281,17-09-2025,shipped,62.32,0,USD,web
O00727,U0076,13-07-2025,returned,4.99,1,USD,web
O00918,U0243,07-06-2026,delivered,348.8,0,INR,android
O01303,U0183,29-03-2026,placed,562.34,112.47,INR,web
O00236,U0216,28-09-2025,cancelled,8.79,0,USD,web
O00631,U0152,23-01-2026,shipped,21.53,1.08,USD,android
O00034,U0129,04-06-2026,delivered,1271.06,0,INR,web
O01451,U0010,28-06-2026,shipped,15.15,1.52,USD,web
O01387,U0330,13-10-2025,placed,1372.68,137.27,INR,ios
O01794,U0026,25-03-2026,shipped,10.55,0,USD,android
O00922,U0408,22-06-2025,cancelled,947.98,0,INR,web
O01136,U0012,20-05-2026,placed,521.3,0,INR,ios
O01189,U0031,20-06-2026,delivered,14.13,2.83,USD,android
O00766,U0216,09-03-2026,cancelled,11.18,0.56,USD,android
O00461,U0119,18-06-2026,delivered,686.38,68.64,INR,ios
O01265,U0168,18-05-2026,placed,5440.39,0,INR,web
O00911,U0267,06-06-2026,delivered,5384.39,0,INR,web
O00621,U0189,10-06-2026,returned,9.01,0,USD,web
O00287,U0238,18-06-2026,delivered,67.3,0,USD,android
O00594,U0297,23-06-2026,delivered,325.64,0,INR,web
O00454,U0254,27-06-2026,delivered,373.86,56.08,INR,ios
O00749,U0395,18-08-2025,delivered,1279.64,127.96,INR,web
O01544,U0415,18-06-2026,shipped,699.34,69.93,INR,android
O00151,U0265,13-11-2025,placed,756.72,37.84,INR,web
O01899,U0301,07-03-2026,shipped,320.96,32.1,INR,android
O01227,U0199,09-03-2026,delivered,3275.49,0,INR,android
O00277,U0405,30-05-2025,returned,936.41,0,INR,web
O01073,U0333,06-02-2026,placed,2277.55,0,INR,ios
O02055,U0210,19-09-2025,delivered,30.28,0,USD,web
O01736,U0227,28-08-2025,delivered,3302,0,INR,android
O00223,U0013,23-06-2026,shipped,1166.57,58.33,INR,android
O01090,U0360,01-05-2026,cancelled,1173.1,175.96,INR,android
O00587,U0035,02-08-2025,returned,10.3,0,USD,ios
O01697,U0223,21-04-2026,cancelled,5046.1,504.61,INR,android
O01170,U0366,06-08-2025,returned,59.89,0,USD,ios
O01066,U0113,08-06-2026,delivered,719.81,0,INR,web
O01052,U0021,30-08-2025,delivered,43.9,0,USD,ios
O01818,U0129,04-07-2026,delivered,2808.8,140.44,INR,ios
O00639,U0187,22-05-2026,placed,2467.75,0,INR,android
O01283,U0402,30-11-2025,delivered,1765.73,88.29,INR,web
O01135,U0026,13-06-2026,delivered,5.75,0,USD,web
O00654,U0054,10-05-2026,shipped,486.2,72.93,INR,web
O00634,U0365,21-05-2026,returned,1957.75,0,INR,ios
O00896,U0424,05-03-2026,shipped,15.68,0,USD,ios
O01295,U0403,06-10-2025,delivered,339.38,0,INR,ios
O01684,U0376,29-07-2025,shipped,1242.86,248.57,INR,ios
O00370,U0386,02-06-2026,shipped,318.53,0,INR,web
O00745,U0396,06-09-2025,delivered,450.33,22.52,INR,ios
O00043,U0389,30-06-2026,returned,3471.84,0,INR,android
O01004,U0190,02-06-2026,delivered,705.11,105.77,INR,ios
O00670,U0427,25-06-2026,returned,1997.69,99.88,INR,web
O00734,U0040,25-02-2026,placed,644.11,0,INR,android
O00196,U0117,22-02-2026,placed,964.85,0,INR,web
O01930,U0329,10-11-2025,delivered,388.04,0,INR,web
O00057,U0282,23-09-2025,cancelled,635.67,0,INR,web
O01639,U0280,01-03-2026,delivered,24.19,2.42,USD,android
O01484,U0431,29-03-2026,shipped,549.95,0,INR,android
O01405,U0373,14-03-2026,delivered,2768.19,276.82,INR,ios
O01030,U0285,18-09-2025,returned,539.9,107.98,INR,ios
O00744,U0199,25-08-2025,delivered,12.08,0,USD,web
O00187,U0083,05-05-2025,returned,503.73,0,INR,ios
O00548,U0204,22-07-2026,delivered,1688.54,0,INR,web
O02001,U0025,13-12-2025,delivered,5205.32,0,INR,web
O01901,U0240,11-11-2025,delivered,22.67,1.13,USD,ios
O00149,U0378,07-05-2026,delivered,6.42,0,USD,android
O00877,U0018,28-04-2026,delivered,2311.34,0,INR,android
O00619,U0353,19-03-2026,delivered,1152.02,230.4,INR,web
O00125,U0107,07-12-2025,returned,55.64,0,USD,web
O00337,U0204,09-07-2025,returned,4.99,0,USD,web
O00217,U0160,10-02-2026,delivered,1735.22,0,INR,web
O00222,U0075,09-09-2025,returned,3622.38,0,INR,ios
O02051,U0044,04-05-2026,placed,544.46,0,INR,ios
O02089,U0139,13-04-2026,cancelled,831.93,0,INR,web
O01906,U0119,24-05-2026,delivered,369.55,0,INR,web
O01302,U0413,21-05-2026,cancelled,515.2,0,INR,web
O02033,U0375,01-03-2025,cancelled,357.01,35.7,INR,web
O00205,U0248,20-02-2026,shipped,9.94,0,USD,web
O00029,U0177,04-06-2026,delivered,24.37,0,USD,ios
O00851,U0160,17-01-2026,cancelled,342.76,0,INR,web
O00963,U0153,28-11-2025,cancelled,3609.46,0,INR,ios
O01075,U0197,01-09-2025,placed,68.88,3.44,USD,web
O00421,U0013,24-04-2026,shipped,6.75,0,USD,web
O00362,U0342,02-02-2026,delivered,464.95,23.25,INR,web
O01446,U0039,11-09-2025,shipped,3240.66,0,INR,web
O01802,U0275,06-03-2026,delivered,351.5,17.57,INR,web
O01509,U0105,25-03-2026,placed,31.73,1.59,USD,android
O00109,U0389,29-05-2026,returned,3212.47,0,INR,ios
O01760,U0097,31-05-2026,placed,1755.53,0,INR,ios
O01220,U0014,22-04-2026,delivered,59.5,0,USD,android
O01968,U0322,13-06-2026,delivered,1413.83,0,INR,web
O00630,U0385,12-05-2026,delivered,4.99,0.25,USD,web
O00764,U0180,27-07-2025,shipped,10.05,0,USD,ios
O01923,U0024,16-02-2026,delivered,63.07,3.15,USD,ios
O01541,U0431,21-07-2026,placed,514.5,77.17,INR,ios
O01711,U0188,22-06-2026,placed,655.6,65.56,INR,android
O01485,U0289,28-09-2025,placed,2358.1,117.91,INR,ios
O01356,U0421,07-10-2025,placed,2497.51,0,INR,ios
O01357,U0120,04-07-2026,delivered,20.81,0,USD,web
O00991,U0086,04-07-2026,delivered,6.79,0,USD,web
O01452,U0306,19-05-2026,delivered,38.37,0,USD,web
O00540,U0158,18-05-2026,placed,59.18,0,USD,web
O00199,U0153,08-06-2025,placed,2765.69,0,INR,web
O01979,U0405,24-05-2026,delivered,6.27,0,USD,android
O00209,U0075,08-10-2025,returned,20.6,0,USD,android
O00544,U0120,28-03-2026,delivered,6.82,0,USD,android
O01668,U0161,24-05-2026,placed,1998.01,299.7,INR,web
O01245,U0294,18-04-2026,delivered,6.03,0,USD,ios
O00516,U0168,16-07-2026,returned,537.75,0,INR,ios
O00778,U0240,22-12-2025,cancelled,39.66,0,USD,ios
O01709,U0145,11-05-2026,delivered,4654.36,0,INR,web
O01874,U0394,28-06-2026,placed,516.48,0,INR,web
O00326,U0107,29-11-2025,shipped,2302.98,0,INR,android
O01830,U0118,25-12-2025,delivered,735,0,INR,web
O01279,U0168,15-03-2026,shipped,5186.85,0,INR,web
O00817,U0366,22-04-2026,delivered,4.99,1,USD,android
O01235,U0189,04-07-2026,shipped,28.83,0,USD,web
O01622,U0090,05-05-2026,delivered,27.6,5.52,USD,web
O01477,U0002,09-02-2026,placed,2644.19,0,INR,ios
O00762,U0238,05-07-2026,delivered,11.01,0,USD,web
O00724,U0180,19-01-2026,shipped,34.06,0,USD,web
O00443,U0128,18-03-2026,delivered,4.99,0,USD,web
O01817,U0265,24-11-2025,cancelled,15.39,0,USD,web
O02043,U0115,03-04-2026,returned,2409.45,0,INR,ios
O00947,U0246,19-05-2026,shipped,5071.26,0,INR,web
O01389,U0096,02-01-2026,returned,2036.99,0,INR,ios
O00185,U0371,21-05-2026,cancelled,396.62,0,INR,web
O01238,U0371,16-06-2025,placed,399.36,0,INR,web
O01754,U0102,04-03-2026,delivered,1751.29,0,INR,web
O01637,U0320,11-05-2026,delivered,5030.93,0,INR,web
O00582,U0385,20-01-2026,delivered,30.27,0,USD,web
O00712,U0356,01-07-2026,shipped,486.35,72.95,INR,web
O02071,U0249,22-06-2026,shipped,40.42,0,USD,ios
O01130,U0222,13-07-2026,delivered,675.58,33.78,INR,web
O00786,U0169,13-07-2026,cancelled,3245.77,0,INR,web
O00913,U0125,29-06-2026,placed,1225.42,0,INR,android
O01550,U0322,01-07-2026,returned,1183.85,0,INR,android
O02107,U9508,03-04-2026,cancelled,738.04,0,INR,web
O02103,U9713,18-04-2026,delivered,43.35,0,USD,ios
O01501,U0379,19-03-2026,returned,43.46,0,USD,web
O01322,U0203,04-06-2026,placed,55.15,0,USD,web
O00013,U0398,11-06-2026,delivered,376.89,37.69,INR,web
O00227,U0014,17-06-2026,delivered,329.18,65.84,INR,web
O00622,U0018,22-07-2026,cancelled,45.5,0,USD,android
O01546,U0101,22-03-2026,cancelled,4933.99,246.7,INR,ios
O00700,U0253,02-04-2026,returned,3746.8,749.36,INR,web
O00091,U0207,14-07-2026,placed,2352.61,0,INR,android
O01250,U0127,27-09-2025,placed,362.67,36.27,INR,android
O01862,U0199,14-05-2026,shipped,722.79,0,INR,ios
O01588,U0175,07-12-2025,placed,65.67,3.28,USD,android
O01243,U0036,12-02-2025,placed,29.97,0,USD,ios
O01789,U0022,25-04-2026,returned,5.59,0.84,USD,android
O01224,U0391,07-11-2025,delivered,4.99,0,USD,web
O00191,U0420,26-11-2025,shipped,3169.67,0,INR,web
O01910,U0374,19-06-2026,delivered,827.26,0,INR,android
O02054,U0018,28-04-2026,delivered,4746.56,0,INR,android
O00589,U0424,25-11-2025,placed,20.68,0,USD,android
O01046,U0166,06-10-2025,placed,539.68,26.98,INR,web
O00101,U0308,19-11-2025,shipped,4.99,0.5,USD,ios
O00344,U0265,27-09-2025,delivered,23.45,0,USD,ios
O00456,U0225,11-07-2026,delivered,3446.45,0,INR,ios
O01836,U0224,05-07-2026,shipped,1299.16,129.92,INR,android
O00126,U0030,10-03-2026,delivered,4761.65,0,INR,ios
O02104,U9561,21-04-2026,delivered,775.4,0,INR,web
O01099,U0293,18-02-2026,placed,955.15,0,INR,web
O02061,U0016,04-10-2025,delivered,38.11,3.81,USD,web
O00981,U0232,21-03-2026,placed,4515.93,451.59,INR,android
O00273,U0032,09-07-2026,returned,5.4,0,USD,android
O01759,U0290,07-07-2025,delivered,21.55,0,USD,web
O01173,U0299,14-06-2026,returned,649.69,0,INR,android
O01424,U0116,09-10-2025,delivered,858.42,0,INR,web
O01122,U0409,23-11-2025,delivered,66.42,9.96,USD,ios
O00866,U0271,29-04-2026,placed,755.55,0,INR,ios
O01984,U0118,03-06-2026,delivered,4.99,0,USD,ios
O01845,U0265,20-12-2025,shipped,65.3,0,USD,web
O00382,U0251,24-12-2025,cancelled,4565.37,0,INR,ios
O01762,U0392,28-04-2026,cancelled,6.04,0,USD,web
O00752,U0304,02-05-2026,placed,1779.75,0,INR,android
O00885,U0380,31-05-2026,cancelled,692.09,138.42,INR,web
O01490,U0367,14-08-2025,placed,1262.74,0,INR,android
O01873,U0269,19-04-2026,delivered,3193.8,0,INR,web
O00623,U0126,23-11-2025,delivered,5.54,0,USD,web
O00129,U0102,15-01-2026,delivered,4.99,0,USD,web
O01987,U0363,30-03-2026,returned,3073.6,0,INR,web
O01667,U0283,01-06-2026,delivered,28.25,4.24,USD,web
O00401,U0312,11-04-2026,cancelled,7.93,0,USD,ios
O01348,U0012,13-02-2026,shipped,567.14,0,INR,web
O00958,U0409,24-07-2026,delivered,2862.56,572.51,INR,web
O00483,U0364,09-10-2025,returned,8.63,0,USD,web
O01421,U0410,13-07-2026,returned,4.99,0,USD,web
O00100,U0219,20-12-2025,delivered,6.68,0,USD,web
O01253,U0249,01-04-2026,delivered,658.24,131.65,INR,web
O00431,U0377,22-10-2025,cancelled,4654.14,0,INR,web
O00123,U0060,09-02-2026,shipped,1775.53,0,INR,web
O00780,U0090,05-06-2026,cancelled,4.99,0.5,USD,android
O00682,U0209,06-02-2026,delivered,2052.3,0,INR,web
O01118,U0153,09-11-2025,delivered,707.86,0,INR,android
O00197,U0016,04-12-2025,returned,4.99,0,USD,web
O01645,U0067,09-02-2026,delivered,6.1,0.3,USD,android
O02017,U0373,05-07-2026,shipped,641.32,0,INR,web
O00915,U0241,27-05-2025,delivered,466.16,0,INR,ios
O01488,U0129,18-07-2026,delivered,563.6,28.18,INR,android
O01790,U0289,14-01-2026,returned,5200.31,780.05,INR,web
O02003,U0207,19-04-2026,delivered,14.54,2.91,USD,web
O01994,U0194,13-06-2026,shipped,3379.1,0,INR,android
O01239,U0347,16-06-2026,delivered,10.3,0,USD,android
O00480,U0178,19-03-2026,delivered,651.79,97.77,INR,web
O00707,U0084,17-06-2026,shipped,2461.31,123.07,INR,android
O01533,U0159,18-06-2026,shipped,655.54,0,INR,ios
O00228,U0329,14-12-2025,cancelled,341.8,68.36,INR,web
O02007,U0271,18-04-2025,delivered,705.54,0,INR,web
O01459,U0126,11-05-2025,returned,29.48,1.47,USD,web
O01237,U0043,23-02-2026,delivered,957.17,143.58,INR,android
O01153,U0391,10-06-2025,cancelled,9.87,0,USD,web
O01341,U0328,22-07-2026,delivered,2315.07,0,INR,web
O00262,U0206,08-02-2026,delivered,377.11,0,INR,web
O01925,U0065,05-11-2025,delivered,1380.28,0,INR,web
O00153,U0363,12-09-2025,returned,65.36,0,USD,web
O00389,U0289,17-06-2025,cancelled,795.77,0,INR,ios
O00259,U0279,18-02-2026,returned,5584.59,0,INR,ios
O02063,U0251,14-11-2025,delivered,3075.5,0,INR,web
O00574,U0296,20-03-2026,shipped,6.21,0.31,USD,ios
O00763,U0384,19-02-2026,returned,13.54,0,USD,web
O00825,U0282,22-09-2025,delivered,2549.9,0,INR,android
O01340,U0238,18-04-2026,returned,9.44,0,USD,android
O00219,U0005,25-06-2026,returned,6.87,0,USD,web
O00591,U0341,11-10-2025,placed,1238.81,0,INR,android
O01799,U0269,03-05-2026,delivered,1287.06,0,INR,web
O00397,U0058,25-03-2026,delivered,714.46,0,INR,ios
O01679,U0367,04-07-2026,delivered,4648.67,0,INR,web
O01440,U0224,08-05-2026,delivered,2493.28,249.33,INR,web
O00281,U0273,11-02-2026,cancelled,461.73,46.17,INR,android
O00082,U0190,08-06-2026,delivered,891.86,89.19,INR,web
O01832,U0017,26-06-2026,delivered,2563.89,0,INR,ios
O01878,U0405,08-10-2025,delivered,1304.24,195.64,INR,ios
O01097,U0342,11-07-2026,delivered,1019.19,0,INR,ios
O01384,U0092,03-07-2026,delivered,475.2,0,INR,web
O02053,U0243,24-07-2026,returned,11.06,0,USD,ios
O00557,U0140,17-11-2025,cancelled,357.72,0,INR,web
O01698,U0298,15-06-2026,delivered,6.18,0,USD,android
O01065,U0129,20-06-2026,shipped,454.38,0,INR,web
O00880,U0248,23-02-2026,cancelled,16.73,0,USD,android
O00299,U0153,14-07-2026,delivered,3559.18,0,INR,web
O00423,U0397,18-03-2026,returned,1726.28,0,INR,web
O00517,U0272,15-06-2026,delivered,10.67,0,USD,web
O00390,U0222,06-04-2026,shipped,67.37,0,USD,android
O00323,U0219,20-10-2025,delivered,6.34,0,USD,android
O00692,U0251,05-06-2026,cancelled,66.39,0,USD,ios
O01776,U0368,21-04-2026,returned,2589.75,0,INR,android
O00318,U0214,20-05-2026,delivered,784.3,0,INR,ios
O01860,U0142,20-08-2025,delivered,23.93,0,USD,ios
O00301,U0265,19-07-2025,delivered,659.92,0,INR,web
O01781,U0125,03-07-2026,shipped,346.85,0,INR,web
O02077,U0359,13-01-2026,delivered,5310.7,0,INR,ios
O00306,U0068,30-06-2026,cancelled,963.33,192.67,INR,web
O01553,U0261,13-06-2026,returned,3085.48,0,INR,web
O02078,U0029,22-04-2026,cancelled,14.49,0.72,USD,web
O01088,U0039,11-01-2026,placed,5.44,1.09,USD,android
O01658,U0317,28-11-2025,delivered,834.29,0,INR,android
O00999,U0385,28-10-2025,delivered,22.47,0,USD,android
O02004,U0125,30-04-2026,delivered,3003.34,450.5,INR,android
O01200,U0378,02-10-2025,placed,4.99,0.75,USD,android
O01955,U0307,30-06-2026,delivered,1690.58,0,INR,web
O00015,U0315,04-06-2026,delivered,4.99,0,USD,android
O00265,U0026,15-03-2026,delivered,733.24,0,INR,ios
O01676,U0257,11-12-2025,shipped,61.1,0,USD,android
O01617,U0431,21-05-2026,cancelled,4982.43,0,INR,web
O01511,U0130,02-04-2026,delivered,8.7,0,USD,web
O01625,U0198,04-12-2025,shipped,2030.35,0,INR,web
O00979,U0359,09-07-2026,delivered,753.42,150.68,INR,web
O00363,U0146,10-06-2026,shipped,8.67,1.73,USD,web
O02083,U0067,04-01-2026,cancelled,9.32,0,USD,web
O00163,U0068,22-06-2026,delivered,462.19,0,INR,android
O00041,U0234,11-06-2026,cancelled,1278.58,255.72,INR,android
O00094,U0162,25-05-2026,delivered,4850.32,0,INR,web
O00221,U0155,23-07-2026,delivered,3508.65,0,INR,web
O00953,U0236,07-06-2026,shipped,3483.93,696.79,INR,ios
O00288,U0120,07-11-2025,placed,2275.34,341.3,INR,android
O01646,U0055,04-05-2026,cancelled,787.57,0,INR,web
O00748,U0112,18-07-2026,cancelled,1201.65,120.17,INR,ios
O02090,U0423,28-05-2026,delivered,5094.97,0,INR,ios
O01261,U0223,15-06-2026,returned,16.58,0,USD,ios
O01600,U0013,14-05-2026,cancelled,4.99,0,USD,android
O00699,U0358,15-05-2026,placed,876.76,175.35,INR,web
O01704,U0434,19-06-2026,delivered,10.33,1.03,USD,android
O00691,U0133,23-05-2025,returned,5.59,0.28,USD,android
O00647,U0255,21-05-2026,cancelled,20.26,0,USD,ios
O00545,U0352,09-05-2026,returned,3096.63,309.66,INR,ios
O00304,U0095,28-09-2025,cancelled,911.94,0,INR,ios
O01474,U0178,24-05-2026,returned,5143.83,0,INR,ios
O00875,U0008,30-11-2025,returned,4796.17,0,INR,web
O00417,U0107,18-12-2025,delivered,58.03,0,USD,web
O00161,U0377,14-11-2025,placed,1212.68,0,INR,android
O01915,U0401,12-02-2026,returned,5654.33,0,INR,android
O00633,U0086,02-07-2026,delivered,16.13,1.61,USD,ios
O00521,U0012,19-06-2026,shipped,367.35,0,INR,web
O00921,U0277,20-07-2026,returned,4505.14,0,INR,android
O01792,U0017,15-06-2026,delivered,784.23,117.63,INR,ios
O01571,U0106,27-01-2026,shipped,2031.13,0,INR,web
O00208,U0099,02-11-2025,placed,938.49,0,INR,ios
O01769,U0279,05-04-2026,shipped,7.7,0.39,USD,web
O00624,U0056,27-02-2026,delivered,1368.73,273.75,INR,android
O00816,U0324,19-03-2026,delivered,16.67,1.67,USD,web
O00802,U0045,23-07-2026,placed,2669.72,0,INR,web
O01798,U0017,17-07-2026,returned,4676.38,0,INR,android
O00952,U0037,19-06-2026,cancelled,3674.22,0,INR,web
O00364,U0250,20-11-2025,returned,559.56,55.96,INR,ios
O00898,U0362,09-11-2025,returned,17.06,0,USD,web
O02106,U9487,24-03-2026,cancelled,299.01,0,INR,ios
O01197,U0181,10-06-2026,delivered,398.83,0,INR,android
O01742,U0187,23-10-2025,cancelled,508.87,76.33,INR,web
O00690,U0061,28-03-2026,delivered,2031.32,0,INR,ios
O01870,U0118,13-06-2025,returned,9.09,1.82,USD,web
O00137,U0275,12-04-2026,delivered,1009.55,50.48,INR,ios
O01710,U0009,29-11-2025,delivered,667.23,133.45,INR,ios
O02108,U9886,16-06-2025,delivered,395.75,0,INR,web
O00871,U0067,16-02-2026,placed,489.15,73.37,INR,web
O00664,U0178,13-02-2026,cancelled,1003.51,0,INR,web
O00445,U0250,23-10-2025,delivered,531.15,26.56,INR,web
O00009,U0276,26-06-2026,delivered,59.38,0,USD,web
O00492,U0422,06-07-2026,delivered,910.81,136.62,INR,android
O01108,U0390,13-02-2026,delivered,14.61,0,USD,ios
O00709,U0166,01-10-2025,delivered,1892.14,0,INR,ios
O00295,U0242,18-01-2026,delivered,341.97,17.1,INR,web
O01985,U0296,27-05-2026,placed,30.57,6.11,USD,android
O01324,U0096,27-03-2026,delivered,743.96,148.79,INR,web
O02048,U0283,10-01-2026,cancelled,30.06,0,USD,web
O01816,U0386,04-03-2026,returned,2766.86,138.34,INR,web
O00203,U0240,06-02-2026,shipped,6.57,0,USD,web
O01247,U0362,23-07-2025,cancelled,4.99,0,USD,web
O00240,U0009,06-06-2026,delivered,2854.22,0,INR,web
O01703,U0374,12-06-2026,returned,2281.79,0,INR,ios
O00033,U0100,11-04-2025,returned,1807.36,0,INR,web
O02028,U0033,03-02-2026,cancelled,557.09,0,INR,android
O02111,U9487,23-08-2026,delivered,14.88,0,USD,ios
O01796,U0310,15-04-2026,cancelled,5.84,0,USD,ios
O00975,U0102,07-03-2026,delivered,41.7,0,USD,ios
O01117,U0320,04-02-2026,shipped,1884.43,282.66,INR,web
O01951,U0162,23-07-2026,delivered,363.9,72.78,INR,android
O01829,U0057,16-05-2026,delivered,1256.52,0,INR,android
O00849,U0281,22-12-2025,delivered,1411.84,0,INR,web
O00552,U0080,11-02-2026,delivered,1190.62,119.06,INR,web
O00605,U0086,08-07-2026,delivered,45.38,0,USD,web
O00005,U0072,30-01-2026,cancelled,1974.68,0,INR,web
O01498,U0322,22-07-2026,cancelled,871.83,87.18,INR,android
O00172,U0191,16-11-2025,cancelled,3251.77,0,INR,android
O00933,U0421,30-04-2026,cancelled,10.57,1.06,USD,ios
O00793,U0197,30-01-2026,delivered,984.36,147.65,INR,web
O00170,U0215,24-08-2025,delivered,953.98,0,INR,ios
O00319,U0061,16-07-2025,placed,12.07,1.81,USD,android
O01191,U0104,18-10-2025,delivered,844.88,0,INR,web
O00422,U0185,07-04-2026,placed,698.68,0,INR,ios
O00032,U0035,01-03-2025,delivered,8.44,0,USD,web
O01851,U0321,31-01-2026,delivered,1134.98,0,INR,ios
O01142,U0095,30-03-2026,returned,2067.31,0,INR,ios
O00566,U0108,26-06-2026,returned,333.87,0,INR,web
O00992,U0328,07-07-2026,returned,42.28,0,USD,web
O01528,U0401,04-12-2025,shipped,3085.83,308.58,INR,android
O00002,U0189,13-07-2026,cancelled,482.45,48.25,INR,ios
O00258,U0074,15-02-2026,delivered,762.99,114.45,INR,web
O01865,U0431,12-07-2026,delivered,731.25,146.25,INR,web
O00131,U0189,17-06-2026,cancelled,4.99,0.75,USD,web
O00282,U0043,05-02-2026,delivered,9.04,1.36,USD,web
O00201,U0162,01-05-2026,placed,920.52,0,INR,android
O00951,U0287,04-05-2026,placed,881.94,176.39,INR,ios
O01527,U0099,31-08-2025,cancelled,10.1,1.01,USD,web
O00665,U0387,05-12-2025,returned,43.51,6.53,USD,web
O01525,U0063,29-12-2025,delivered,16.41,0,USD,web
O01271,U0400,09-02-2026,returned,4.99,0.5,USD,web
O01093,U0148,24-04-2025,cancelled,4978.28,0,INR,ios
O00297,U0302,26-05-2026,returned,20.47,0,USD,android
O01468,U0409,06-02-2026,cancelled,364.49,36.45,INR,web
O00279,U0033,15-02-2026,delivered,682.34,0,INR,android
O00148,U0225,15-07-2026,delivered,830.17,0,INR,web
O00741,U0196,24-05-2026,returned,2816.51,0,INR,ios
O01031,U0175,27-03-2026,placed,33.41,0,USD,web
O01336,U0352,08-11-2025,placed,947.23,0,INR,web
O00487,U0387,02-11-2025,returned,5.59,0,USD,ios
O01921,U0242,24-06-2026,shipped,368.14,0,INR,android
O01470,U0274,08-06-2026,delivered,452.93,67.94,INR,web
O01316,U0046,28-09-2025,placed,1840.63,0,INR,web
O00781,U0067,12-07-2026,placed,30.69,0,USD,android
O00856,U0054,26-04-2026,shipped,1186.13,0,INR,web
O00693,U0247,17-02-2026,shipped,3139.73,0,INR,ios
O00586,U0237,16-02-2026,placed,653.06,0,INR,web
O01733,U0401,31-03-2025,delivered,3581.71,716.34,INR,web
O01462,U0247,05-02-2026,delivered,16.2,0.81,USD,android
O00824,U0067,01-01-2026,shipped,1347.42,202.11,INR,web
O01784,U0027,05-06-2026,returned,30.44,0,USD,android
O00795,U0402,04-01-2026,shipped,13.78,1.38,USD,web
O02075,U0209,06-11-2025,delivered,1387.06,0,INR,web
O00471,U0385,08-06-2026,shipped,386.09,0,INR,web
O01233,U0188,03-06-2026,cancelled,3093.22,0,INR,android
O00025,U0018,15-04-2026,delivered,15.06,0,USD,web
O00651,U0051,23-04-2026,shipped,1358.98,271.8,INR,android
O01478,U0317,03-07-2026,shipped,315.07,15.75,INR,web
O00491,U0178,23-05-2026,delivered,5357.57,535.76,INR,web
O00380,U0017,21-07-2026,delivered,518.29,0,INR,web
O01757,U0362,01-11-2025,delivered,8.84,0,USD,ios
O01815,U0343,23-04-2026,shipped,29.22,0,USD,web
O01538,U0038,18-07-2026,delivered,1423.51,0,INR,android
O02080,U0108,19-12-2025,cancelled,366.7,0,INR,android
O01849,U0097,29-01-2026,placed,353.46,0,INR,web
O00366,U0074,22-03-2026,delivered,3737.41,0,INR,android
O00789,U0150,16-02-2026,shipped,3520.41,0,INR,android
O01111,U0163,16-03-2026,delivered,1803.83,0,INR,android
O02121,U9411,22-01-2026,cancelled,2883.78,0,INR,web
O01037,U0425,02-05-2026,delivered,890.91,178.18,INR,ios
O00769,U0216,20-06-2025,delivered,945.56,141.83,INR,web
O01842,U0228,14-11-2025,returned,5032.57,0,INR,web
O01650,U0323,24-02-2026,cancelled,5.96,0,USD,web
O01805,U0158,25-12-2025,placed,993.31,49.67,INR,web
O01285,U0088,07-05-2026,shipped,2396.52,0,INR,android
O01132,U0097,26-11-2025,returned,1670.51,250.58,INR,web
O00266,U0118,29-04-2026,placed,934.74,0,INR,ios
O00130,U0161,08-01-2026,delivered,2626.39,0,INR,ios
O00927,U0192,02-07-2026,cancelled,1623.88,0,INR,web
O00571,U0135,27-03-2026,delivered,12.33,0,USD,ios
O00507,U0030,18-03-2026,delivered,5578.83,1115.77,INR,android
O00158,U0181,24-07-2026,placed,561.12,0,INR,web
O00805,U0134,09-01-2026,returned,1856.4,0,INR,web
O01771,U0007,18-03-2026,returned,2637.27,263.73,INR,web
O01138,U0038,04-05-2026,cancelled,932.73,0,INR,web
O00180,U0067,15-02-2026,cancelled,42.9,0,USD,ios
O00659,U0339,20-06-2026,delivered,2002.52,200.25,INR,android
O00403,U0144,15-01-2026,placed,468.49,93.7,INR,web
O01743,U0368,10-03-2026,shipped,2708.01,270.8,INR,ios
O01296,U0370,19-09-2025,delivered,3157.48,315.75,INR,ios
O01442,U0223,02-07-2026,shipped,64.76,0,USD,android
O01820,U0366,21-03-2026,delivered,4.99,1,USD,web
O01212,U0426,22-08-2025,shipped,1898.13,0,INR,ios
O00812,U0350,02-07-2025,returned,1977.47,0,INR,ios
O00352,U0428,03-07-2025,placed,801.19,0,INR,ios
O00955,U0143,09-11-2025,delivered,1431.86,0,INR,web
O00592,U0115,31-01-2026,shipped,3234.61,0,INR,ios
O00168,U0182,11-07-2026,delivered,741.6,0,INR,web
O00402,U0386,24-05-2026,delivered,3611.45,180.57,INR,android
O00954,U0393,14-06-2026,placed,2572.18,0,INR,web
O01920,U0379,18-12-2025,returned,470.4,0,INR,web
O01997,U0053,21-09-2025,placed,16.73,0,USD,web
O00645,U0152,08-11-2025,cancelled,1330.5,266.1,INR,android
O01431,U0376,05-08-2025,delivered,329.09,0,INR,android
O01631,U0324,05-06-2026,delivered,11.76,2.35,USD,web
O01827,U0053,17-04-2026,delivered,672.32,67.23,INR,web
O01623,U0056,03-06-2026,cancelled,5336.94,1067.39,INR,ios
O01728,U0324,21-06-2026,returned,3200.14,480.02,INR,web
